<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.05	19:45:00	3312.16	3313.60	3309.13	3309.79	1398	0	15
2025.05.05	20:00:00	3309.75	3312.77	3309.24	3311.75	1329	0	15
2025.05.05	20:15:00	3311.84	3315.79	3310.06	3313.42	1469	0	15
2025.05.05	20:30:00	3313.35	3316.38	3311.85	3314.36	1373	0	15
2025.05.05	20:45:00	3314.37	3318.16	3312.75	3317.14	1418	0	15
2025.05.05	21:00:00	3317.10	3317.93	3313.99	3316.37	1332	0	15
2025.05.05	21:15:00	3316.40	3320.33	3315.94	3319.69	1269	0	15
2025.05.05	21:30:00	3319.88	3322.02	3317.88	3321.36	1365	0	15
2025.05.05	21:45:00	3321.39	3323.45	3320.68	3323.18	1327	0	11
2025.05.05	22:00:00	3323.20	3327.00	3322.85	3326.15	1303	0	11
2025.05.05	22:15:00	3326.16	3336.34	3325.77	3336.34	1679	0	11
2025.05.05	22:30:00	3336.43	3337.57	3334.17	3334.56	1591	0	12
2025.05.05	22:45:00	3334.55	3337.16	3327.35	3329.05	1640	0	11
2025.05.05	23:00:00	3328.80	3333.95	3328.80	3330.80	906	0	11
2025.05.05	23:15:00	3330.77	3332.11	3329.29	3331.39	555	0	11
2025.05.05	23:30:00	3331.36	3333.63	3330.57	3332.48	672	0	10
2025.05.05	23:45:00	3332.50	3334.74	3331.36	3333.65	657	0	10
2025.05.06	01:00:00	3336.41	3337.90	3328.18	3330.03	850	0	11
2025.05.06	01:15:00	3330.08	3332.27	3327.51	3328.70	569	0	11
2025.05.06	01:30:00	3328.70	3333.00	3328.70	3331.68	569	0	11
2025.05.06	01:45:00	3331.70	3332.80	3330.25	3330.55	747	0	11
2025.05.06	02:00:00	3330.56	3335.01	3329.49	3332.01	793	0	11
2025.05.06	02:15:00	3331.88	3334.49	3329.02	3332.40	849	0	11
2025.05.06	02:30:00	3332.37	3334.17	3331.48	3333.35	543	0	11
2025.05.06	02:45:00	3333.43	3335.15	3330.49	3334.09	1018	0	11
2025.05.06	03:00:00	3334.13	3334.38	3332.14	3333.14	1231	0	11
2025.05.06	03:15:00	3333.29	3333.29	3323.81	3324.97	1411	0	11
2025.05.06	03:30:00	3324.95	3329.05	3324.86	3326.90	1299	0	11
2025.05.06	03:45:00	3326.91	3330.17	3323.54	3329.69	1490	0	11
2025.05.06	04:00:00	3329.64	3364.69	3329.64	3362.44	2708	0	11
2025.05.06	04:15:00	3362.38	3363.33	3355.07	3357.37	2080	0	11
2025.05.06	04:30:00	3357.35	3381.83	3355.72	3378.48	2206	0	11
2025.05.06	04:45:00	3378.52	3381.61	3372.50	3379.61	1897	0	11
2025.05.06	05:00:00	3379.65	3383.85	3375.30	3382.32	1858	0	11
2025.05.06	05:15:00	3382.34	3387.06	3378.36	3382.01	1742	0	11
2025.05.06	05:30:00	3382.06	3382.63	3364.75	3366.93	2174	0	11
2025.05.06	05:45:00	3367.18	3367.52	3356.54	3358.34	2167	0	11
2025.05.06	06:00:00	3358.43	3361.73	3352.53	3356.97	1967	0	11
2025.05.06	06:15:00	3356.78	3372.35	3355.89	3362.66	1990	0	11
2025.05.06	06:30:00	3362.64	3363.63	3359.33	3360.18	1352	0	11
2025.05.06	06:45:00	3360.10	3364.19	3356.34	3360.49	1451	0	11
2025.05.06	07:00:00	3360.50	3361.49	3357.01	3360.46	1232	0	11
2025.05.06	07:15:00	3360.43	3361.64	3356.30	3356.96	1133	0	11
2025.05.06	07:30:00	3356.98	3361.89	3356.14	3361.18	1354	0	11
2025.05.06	07:45:00	3360.65	3366.16	3359.91	3363.22	1416	0	11
2025.05.06	08:00:00	3363.23	3364.03	3357.93	3358.76	1024	0	11
2025.05.06	08:15:00	3358.72	3359.98	3354.29	3356.04	1387	0	11
2025.05.06	08:30:00	3356.23	3359.99	3351.59	3352.19	1798	0	11
2025.05.06	08:45:00	3352.27	3362.16	3350.33	3362.08	1833	0	11
2025.05.06	09:00:00	3362.10	3364.74	3358.83	3362.32	1580	0	11
2025.05.06	09:15:00	3362.33	3367.97	3361.08	3363.42	1705	0	11
2025.05.06	09:30:00	3363.39	3367.37	3362.01	3367.04	1453	0	11
2025.05.06	09:45:00	3367.03	3367.24	3363.43	3364.80	1284	0	11
2025.05.06	10:00:00	3365.54	3370.61	3365.14	3367.93	1693	0	11
2025.05.06	10:15:00	3367.90	3376.04	3365.20	3374.44	1593	0	15
2025.05.06	10:30:00	3374.43	3379.55	3373.06	3373.32	1783	0	15
2025.05.06	10:45:00	3373.36	3376.13	3369.92	3371.29	1889	0	15
2025.05.06	11:00:00	3371.56	3377.98	3368.69	3377.92	2010	0	15
2025.05.06	11:15:00	3377.91	3383.14	3377.53	3380.81	1756	0	15
2025.05.06	11:30:00	3380.76	3381.14	3376.07	3377.67	1519	0	15
2025.05.06	11:45:00	3377.63	3379.69	3376.19	3377.33	1460	0	15
2025.05.06	12:00:00	3377.22	3380.57	3375.44	3376.20	1514	0	15
2025.05.06	12:15:00	3376.07	3376.90	3371.46	3373.98	1545	0	15
2025.05.06	12:30:00	3373.91	3380.06	3373.50	3378.69	1414	0	15
2025.05.06	12:45:00	3378.68	3383.20	3377.16	3383.20	1415	0	15
2025.05.06	13:00:00	3383.23	3383.82	3380.53	3383.14	1548	0	15
2025.05.06	13:15:00	3383.15	3383.40	3378.13	3379.51	1461	0	15
2025.05.06	13:30:00	3379.52	3380.24	3376.68	3379.33	1295	0	15
2025.05.06	13:45:00	3379.32	3383.75	3378.15	3383.60	1330	0	15
2025.05.06	14:00:00	3383.61	3384.20	3381.17	3381.35	1357	0	15
2025.05.06	14:15:00	3381.36	3385.00	3379.64	3380.62	1518	0	15
2025.05.06	14:30:00	3380.67	3381.80	3373.75	3374.60	1646	0	15
2025.05.06	14:45:00	3374.59	3380.58	3374.19	3379.21	1553	0	15
2025.05.06	15:00:00	3379.18	3379.62	3373.62	3377.68	1763	0	15
2025.05.06	15:15:00	3377.62	3378.67	3373.31	3376.29	1636	0	15
2025.05.06	15:30:00	3376.38	3392.31	3375.34	3389.72	2004	0	15
2025.05.06	15:45:00	3389.74	3391.36	3385.42	3391.03	1748	0	15
2025.05.06	16:00:00	3391.10	3396.68	3389.41	3394.49	2174	0	15
2025.05.06	16:15:00	3394.45	3397.45	3393.35	3397.05	1840	0	15
2025.05.06	16:30:00	3397.00	3397.17	3387.79	3392.25	2259	0	15
2025.05.06	16:45:00	3392.16	3397.60	3390.66	3391.79	2098	0	15
2025.05.06	17:00:00	3391.77	3398.05	3391.39	3394.39	2063	0	15
2025.05.06	17:15:00	3394.37	3395.87	3384.00	3384.04	2070	0	15
2025.05.06	17:30:00	3384.03	3388.90	3378.22	3379.73	2081	0	15
2025.05.06	17:45:00	3379.81	3386.53	3379.38	3386.26	1927	0	15
2025.05.06	18:00:00	3386.25	3395.25	3385.38	3395.12	1650	0	15
2025.05.06	18:15:00	3395.11	3397.95	3393.78	3396.65	1635	0	15
2025.05.06	18:30:00	3396.67	3399.88	3395.25	3396.40	1688	0	15
2025.05.06	18:45:00	3396.49	3397.31	3393.15	3395.12	1490	0	15
2025.05.06	19:00:00	3395.13	3399.12	3394.74	3396.80	1552	0	15
2025.05.06	19:15:00	3396.73	3404.71	3395.43	3404.16	1792	0	15
2025.05.06	19:30:00	3404.26	3407.90	3402.37	3407.89	1640	0	15
2025.05.06	19:45:00	3408.00	3411.65	3406.57	3408.88	1553	0	15
2025.05.06	20:00:00	3408.91	3413.10	3407.54	3410.72	1605	0	15
2025.05.06	20:15:00	3410.68	3417.38	3410.06	3414.83	1725	0	15
2025.05.06	20:30:00	3414.78	3417.87	3412.68	3416.90	1507	0	15
2025.05.06	20:45:00	3416.86	3416.86	3412.30	3414.04	1500	0	15
2025.05.06	21:00:00	3414.05	3414.80	3410.26	3412.11	1329	0	15
2025.05.06	21:15:00	3412.03	3417.31	3411.60	3416.73	1390	0	15
2025.05.06	21:30:00	3416.79	3417.17	3414.62	3416.14	1290	0	15
2025.05.06	21:45:00	3416.20	3417.49	3414.56	3415.69	1278	0	11
2025.05.06	22:00:00	3415.72	3415.75	3412.69	3413.83	1304	0	11
2025.05.06	22:15:00	3413.97	3416.79	3413.29	3415.64	1358	0	11
2025.05.06	22:30:00	3415.66	3418.67	3414.77	3418.44	1420	0	11
2025.05.06	22:45:00	3418.54	3424.09	3418.09	3423.27	1624	0	11
2025.05.06	23:00:00	3423.22	3424.51	3421.74	3421.94	958	0	11
2025.05.06	23:15:00	3421.92	3424.46	3419.29	3424.38	934	0	11
2025.05.06	23:30:00	3424.37	3430.38	3423.41	3427.89	1240	0	10
2025.05.06	23:45:00	3427.88	3435.01	3427.79	3430.45	1344	0	10
2025.05.07	01:00:00	3439.24	3439.24	3397.22	3412.86	1862	0	11
2025.05.07	01:15:00	3412.78	3414.78	3384.59	3388.02	1805	0	11
2025.05.07	01:30:00	3388.06	3404.04	3384.22	3391.84	1824	0	11
2025.05.07	01:45:00	3391.73	3396.24	3380.64	3382.09	1936	0	11
2025.05.07	02:00:00	3381.42	3395.40	3377.12	3395.39	2056	0	11
2025.05.07	02:15:00	3395.63	3397.73	3390.18	3393.03	1471	0	11
2025.05.07	02:30:00	3393.08	3394.49	3388.80	3392.49	1225	0	11
2025.05.07	02:45:00	3392.74	3404.67	3392.42	3400.80	1868	0	11
2025.05.07	03:00:00	3401.03	3401.50	3391.63	3392.36	1797	0	11
2025.05.07	03:15:00	3392.47	3395.19	3382.84	3385.87	1912	0	11
2025.05.07	03:30:00	3386.00	3388.06	3365.22	3365.56	2063	0	11
2025.05.07	03:45:00	3365.31	3380.87	3361.11	3379.71	2248	0	11
2025.05.07	04:00:00	3379.49	3385.17	3368.06	3380.24	2361	0	11
2025.05.07	04:15:00	3380.25	3380.49	3362.64	3365.51	2082	0	11
2025.05.07	04:30:00	3365.48	3374.19	3360.22	3374.19	1938	0	11
2025.05.07	04:45:00	3374.05	3377.47	3367.42	3374.70	1703	0	11
2025.05.07	05:00:00	3374.75	3377.19	3372.15	3375.57	1625	0	11
2025.05.07	05:15:00	3375.73	3393.84	3375.24	3385.83	1857	0	11
2025.05.07	05:30:00	3385.84	3391.46	3385.37	3388.69	1759	0	11
2025.05.07	05:45:00	3388.66	3392.40	3387.12	3390.69	1611	0	11
2025.05.07	06:00:00	3390.68	3392.67	3387.05	3388.79	1471	0	11
2025.05.07	06:15:00	3388.85	3390.44	3373.54	3375.07	1536	0	11
2025.05.07	06:30:00	3374.69	3378.51	3370.12	3374.80	1497	0	11
2025.05.07	06:45:00	3374.75	3380.08	3374.32	3375.59	1227	0	11
2025.05.07	07:00:00	3375.56	3385.22	3375.20	3384.00	1322	0	11
2025.05.07	07:15:00	3383.93	3387.48	3383.83	3384.50	1247	0	11
2025.05.07	07:30:00	3384.52	3385.42	3381.36	3383.83	1163	0	11
2025.05.07	07:45:00	3383.84	3386.01	3380.18	3382.21	1301	0	11
2025.05.07	08:00:00	3382.19	3387.42	3378.71	3384.68	1431	0	11
2025.05.07	08:15:00	3384.66	3387.78	3384.21	3384.42	1101	0	11
2025.05.07	08:30:00	3384.33	3388.42	3381.40	3386.98	1624	0	11
2025.05.07	08:45:00	3386.94	3389.50	3384.96	3388.01	1436	0	11
2025.05.07	09:00:00	3388.04	3395.86	3388.04	3393.03	1625	0	11
2025.05.07	09:15:00	3393.07	3394.56	3389.38	3390.77	1441	0	11
2025.05.07	09:30:00	3390.75	3392.39	3387.53	3389.18	1500	0	11
2025.05.07	09:45:00	3389.28	3393.15	3388.00	3392.53	1268	0	11
2025.05.07	10:00:00	3392.47	3396.41	3387.82	3396.09	1627	0	11
2025.05.07	10:15:00	3395.98	3397.45	3389.79	3391.17	1634	0	15
2025.05.07	10:30:00	3391.20	3391.73	3385.94	3386.55	1550	0	15
2025.05.07	10:45:00	3386.56	3388.22	3383.84	3387.98	1415	0	15
2025.05.07	11:00:00	3387.99	3388.04	3382.51	3386.67	1521	0	15
2025.05.07	11:15:00	3386.68	3388.52	3384.09	3386.78	1280	0	15
2025.05.07	11:30:00	3386.89	3387.45	3382.19	3384.74	1474	0	15
2025.05.07	11:45:00	3384.73	3385.98	3378.25	3382.83	1551	0	15
2025.05.07	12:00:00	3382.82	3385.19	3379.22	3383.53	1536	0	15
2025.05.07	12:15:00	3383.50	3383.71	3371.77	3374.21	1778	0	15
2025.05.07	12:30:00	3374.19	3378.39	3373.63	3378.29	1375	0	15
2025.05.07	12:45:00	3378.30	3378.62	3369.82	3370.00	1487	0	15
2025.05.07	13:00:00	3369.98	3387.35	3369.31	3383.91	1724	0	15
2025.05.07	13:15:00	3384.05	3390.94	3384.02	3390.39	1774	0	15
2025.05.07	13:30:00	3390.44	3392.94	3388.44	3390.20	1487	0	15
2025.05.07	13:45:00	3390.22	3393.40	3388.52	3391.42	1557	0	15
2025.05.07	14:00:00	3391.44	3391.53	3385.71	3387.48	1427	0	15
2025.05.07	14:15:00	3387.51	3389.73	3384.56	3386.84	1410	0	15
2025.05.07	14:30:00	3386.81	3390.02	3383.82	3388.22	1500	0	15
2025.05.07	14:45:00	3388.19	3389.53	3384.41	3387.11	1463	0	15
2025.05.07	15:00:00	3387.06	3393.80	3384.19	3393.29	1613	0	15
2025.05.07	15:15:00	3393.34	3393.61	3384.75	3386.21	1752	0	15
2025.05.07	15:30:00	3386.20	3391.72	3386.05	3387.90	1607	0	15
2025.05.07	15:45:00	3388.00	3391.49	3386.98	3390.88	1504	0	15
2025.05.07	16:00:00	3390.90	3391.81	3385.41	3389.09	1761	0	15
2025.05.07	16:15:00	3388.91	3390.09	3381.53	3386.28	1805	0	15
2025.05.07	16:30:00	3386.36	3393.02	3383.03	3392.67	2123	0	15
2025.05.07	16:45:00	3393.08	3398.11	3392.81	3394.57	2076	0	15
2025.05.07	17:00:00	3393.84	3394.69	3384.86	3386.08	1994	0	15
2025.05.07	17:15:00	3386.04	3386.37	3375.75	3383.19	1900	0	15
2025.05.07	17:30:00	3383.09	3388.95	3382.06	3383.37	1848	0	15
2025.05.07	17:45:00	3383.36	3387.50	3379.53	3385.97	1901	0	15
2025.05.07	18:00:00	3385.87	3389.56	3384.00	3387.18	1801	0	15
2025.05.07	18:15:00	3387.23	3387.49	3382.06	3384.33	1747	0	15
2025.05.07	18:30:00	3384.28	3387.65	3383.97	3385.33	1452	0	15
2025.05.07	18:45:00	3385.37	3387.70	3383.65	3385.25	1316	0	15
2025.05.07	19:00:00	3385.21	3386.77	3383.07	3383.26	1309	0	15
2025.05.07	19:15:00	3383.31	3383.66	3378.87	3382.40	1407	0	15
2025.05.07	19:30:00	3382.39	3386.37	3381.94	3384.84	1149	0	15
2025.05.07	19:45:00	3384.90	3389.77	3384.90	3386.89	1371	0	15
2025.05.07	20:00:00	3386.91	3387.62	3384.10	3384.17	1279	0	15
2025.05.07	20:15:00	3384.23	3386.47	3383.88	3384.50	1302	0	15
2025.05.07	20:30:00	3384.53	3388.19	3384.12	3385.16	1195	0	15
2025.05.07	20:45:00	3385.17	3389.89	3384.05	3385.34	1336	0	10
2025.05.07	21:00:00	3385.12	3398.06	3385.12	3395.34	2028	0	10
2025.05.07	21:15:00	3395.31	3397.33	3386.09	3387.39	1781	0	15
2025.05.07	21:30:00	3387.44	3390.85	3379.60	3380.09	1956	0	15
2025.05.07	21:45:00	3380.10	3386.22	3376.07	3384.66	2026	0	11
2025.05.07	22:00:00	3384.68	3386.90	3372.18	3372.87	1759	0	11
2025.05.07	22:15:00	3372.98	3375.00	3363.89	3373.19	1803	0	11
2025.05.07	22:30:00	3373.19	3376.41	3367.00	3372.30	1834	0	12
2025.05.07	22:45:00	3372.22	3375.54	3369.44	3372.09	1767	0	11
2025.05.07	23:00:00	3372.01	3374.66	3369.78	3371.54	1026	0	11
2025.05.07	23:15:00	3371.55	3371.55	3364.75	3368.14	916	0	11
2025.05.07	23:30:00	3368.28	3370.47	3367.01	3368.71	802	0	10
2025.05.07	23:45:00	3368.74	3369.40	3363.82	3364.36	800	0	10
2025.05.08	01:00:00	3366.19	3373.68	3364.59	3367.26	910	0	11
2025.05.08	01:15:00	3367.28	3370.61	3367.24	3369.59	667	0	11
2025.05.08	01:30:00	3369.42	3372.18	3368.32	3370.79	750	0	11
2025.05.08	01:45:00	3370.78	3371.31	3368.49	3369.97	609	0	11
2025.05.08	02:00:00	3369.94	3372.31	3369.73	3371.91	516	0	11
2025.05.08	02:15:00	3371.90	3374.35	3371.57	3373.87	542	0	11
2025.05.08	02:30:00	3374.03	3376.86	3372.87	3376.18	873	0	11
2025.05.08	02:45:00	3375.99	3377.24	3373.99	3376.49	785	0	11
2025.05.08	03:00:00	3376.54	3378.80	3373.86	3378.59	1091	0	11
2025.05.08	03:15:00	3378.68	3387.00	3378.39	3385.36	1405	0	11
2025.05.08	03:30:00	3385.36	3385.45	3380.33	3382.54	1257	0	11
2025.05.08	03:45:00	3382.53	3386.04	3377.75	3380.45	1513	0	11
2025.05.08	04:00:00	3380.48	3397.60	3379.03	3392.31	2115	0	11
2025.05.08	04:15:00	3392.13	3396.15	3384.36	3388.03	1774	0	11
2025.05.08	04:30:00	3388.13	3395.66	3386.58	3393.57	1741	0	11
2025.05.08	04:45:00	3393.56	3409.71	3393.50	3409.15	1946	0	11
2025.05.08	05:00:00	3408.80	3414.82	3408.04	3409.90	1904	0	11
2025.05.08	05:15:00	3409.86	3413.43	3406.03	3407.76	1531	0	11
2025.05.08	05:30:00	3407.75	3411.83	3405.54	3406.64	1582	0	11
2025.05.08	05:45:00	3406.65	3407.27	3402.18	3402.18	1444	0	11
2025.05.08	06:00:00	3402.13	3408.10	3399.60	3404.93	1585	0	11
2025.05.08	06:15:00	3404.90	3408.46	3396.10	3398.79	1661	0	11
2025.05.08	06:30:00	3399.52	3400.10	3395.82	3397.05	1204	0	11
2025.05.08	06:45:00	3397.06	3401.46	3396.90	3396.95	1288	0	11
2025.05.08	07:00:00	3396.90	3399.36	3389.24	3393.58	1542	0	11
2025.05.08	07:15:00	3393.57	3393.85	3389.75	3390.06	1092	0	11
2025.05.08	07:30:00	3390.05	3392.87	3388.08	3389.50	1294	0	11
2025.05.08	07:45:00	3389.66	3389.74	3382.09	3382.15	1316	0	11
2025.05.08	08:00:00	3382.22	3384.24	3374.33	3374.89	1422	0	11
2025.05.08	08:15:00	3374.79	3377.67	3370.90	3373.74	1678	0	11
2025.05.08	08:30:00	3373.90	3378.59	3372.52	3374.50	1727	0	11
2025.05.08	08:45:00	3374.52	3375.96	3354.97	3355.40	2217	0	11
2025.05.08	09:00:00	3355.41	3361.90	3342.88	3345.03	2097	0	11
2025.05.08	09:15:00	3345.08	3346.39	3335.50	3339.61	2295	0	11
2025.05.08	09:30:00	3339.62	3341.62	3326.34	3330.48	2235	0	11
2025.05.08	09:45:00	3330.47	3331.72	3320.38	3329.93	1980	0	11
2025.05.08	10:00:00	3329.94	3339.48	3327.35	3338.37	2029	0	12
2025.05.08	10:15:00	3338.44	3340.08	3332.94	3338.30	1683	0	15
2025.05.08	10:30:00	3338.34	3348.74	3336.26	3346.98	1764	0	15
2025.05.08	10:45:00	3346.77	3349.24	3340.30	3342.98	1554	0	15
2025.05.08	11:00:00	3342.93	3344.25	3337.99	3339.08	1557	0	15
2025.05.08	11:15:00	3339.09	3343.69	3337.17	3340.73	1457	0	15
2025.05.08	11:30:00	3340.66	3342.65	3337.79	3341.37	1293	0	15
2025.05.08	11:45:00	3341.38	3341.87	3337.62	3339.30	1319	0	15
2025.05.08	12:00:00	3339.32	3344.27	3337.96	3341.97	1341	0	15
2025.05.08	12:15:00	3341.95	3343.20	3337.75	3338.54	1299	0	15
2025.05.08	12:30:00	3338.55	3340.91	3336.07	3340.42	1507	0	15
2025.05.08	12:45:00	3340.47	3342.13	3331.27	3331.95	1545	0	15
2025.05.08	13:00:00	3331.97	3339.71	3330.44	3338.85	1548	0	15
2025.05.08	13:15:00	3338.86	3346.68	3338.27	3345.69	1540	0	15
2025.05.08	13:30:00	3345.67	3345.67	3340.38	3342.57	1577	0	15
2025.05.08	13:45:00	3342.58	3344.09	3338.33	3342.40	1531	0	15
2025.05.08	14:00:00	3342.38	3342.38	3339.26	3341.78	1266	0	10
2025.05.08	14:15:00	3341.84	3344.29	3340.74	3344.04	1353	0	10
2025.05.08	14:30:00	3343.95	3345.52	3341.33	3343.47	1409	0	10
2025.05.08	14:45:00	3343.50	3344.59	3341.61	3344.43	1376	0	10
2025.05.08	15:00:00	3344.44	3347.66	3343.24	3347.22	1447	0	10
2025.05.08	15:15:00	3347.35	3354.75	3347.35	3353.65	1711	0	10
2025.05.08	15:30:00	3353.55	3358.58	3349.61	3352.47	1852	0	15
2025.05.08	15:45:00	3352.41	3356.71	3347.23	3356.15	1733	0	15
2025.05.08	16:00:00	3356.16	3363.26	3354.72	3362.51	1908	0	15
2025.05.08	16:15:00	3362.38	3364.69	3356.39	3360.87	1660	0	15
2025.05.08	16:30:00	3361.07	3369.37	3359.29	3365.18	2093	0	15
2025.05.08	16:45:00	3365.33	3365.33	3355.68	3356.05	2023	0	15
2025.05.08	17:00:00	3356.06	3362.95	3351.62	3360.18	1905	0	15
2025.05.08	17:15:00	3360.08	3360.87	3350.88	3354.26	1793	0	15
2025.05.08	17:30:00	3354.33	3361.92	3353.45	3361.32	1801	0	15
2025.05.08	17:45:00	3361.30	3362.21	3354.17	3356.52	1869	0	15
2025.05.08	18:00:00	3356.57	3359.42	3353.05	3358.52	1761	0	15
2025.05.08	18:15:00	3358.50	3360.10	3340.61	3346.82	1899	0	15
2025.05.08	18:30:00	3346.87	3353.06	3335.21	3336.06	2086	0	15
2025.05.08	18:45:00	3336.12	3337.89	3326.86	3330.65	2110	0	15
2025.05.08	19:00:00	3330.12	3330.30	3310.48	3311.47	2052	0	15
2025.05.08	19:15:00	3311.49	3317.47	3304.43	3311.63	2147	0	15
2025.05.08	19:30:00	3311.55	3314.23	3306.93	3308.81	1763	0	15
2025.05.08	19:45:00	3308.66	3315.74	3308.55	3310.38	1765	0	15
2025.05.08	20:00:00	3310.33	3311.17	3298.36	3303.35	1950	0	15
2025.05.08	20:15:00	3303.37	3306.51	3299.65	3302.07	1784	0	15
2025.05.08	20:30:00	3302.08	3306.00	3297.87	3302.96	1632	0	15
2025.05.08	20:45:00	3303.02	3309.36	3301.97	3308.34	1477	0	15
2025.05.08	21:00:00	3308.42	3310.90	3307.42	3308.80	1369	0	15
2025.05.08	21:15:00	3308.81	3310.18	3306.68	3308.34	1364	0	15
2025.05.08	21:30:00	3308.35	3309.28	3306.65	3306.65	1189	0	15
2025.05.08	21:45:00	3306.64	3309.05	3305.66	3308.49	1220	0	11
2025.05.08	22:00:00	3308.52	3309.99	3302.03	3303.70	1276	0	11
2025.05.08	22:15:00	3303.76	3303.76	3288.82	3292.11	1667	0	11
2025.05.08	22:30:00	3292.11	3302.39	3291.75	3302.27	1458	0	11
2025.05.08	22:45:00	3302.28	3309.86	3302.28	3306.41	1696	0	11
2025.05.08	23:00:00	3306.44	3308.97	3305.48	3307.05	867	0	11
2025.05.08	23:15:00	3307.08	3310.88	3306.74	3309.96	874	0	11
2025.05.08	23:30:00	3310.02	3310.04	3303.98	3305.37	831	0	10
2025.05.08	23:45:00	3305.38	3308.26	3305.12	3306.06	743	0	10
2025.05.09	01:00:00	3304.72	3315.32	3304.59	3313.44	1095	0	11
2025.05.09	01:15:00	3313.46	3315.85	3312.94	3315.78	769	0	11
2025.05.09	01:30:00	3315.73	3322.03	3314.72	3318.64	1270	0	11
2025.05.09	01:45:00	3318.62	3323.99	3317.70	3323.95	908	0	11
2025.05.09	02:00:00	3323.94	3324.06	3315.66	3316.75	1152	0	11
2025.05.09	02:15:00	3316.75	3317.92	3315.12	3317.64	878	0	11
2025.05.09	02:30:00	3317.63	3317.63	3313.82	3317.25	751	0	11
2025.05.09	02:45:00	3317.24	3317.24	3312.11	3316.39	1157	0	11
2025.05.09	03:00:00	3316.32	3319.74	3312.40	3312.49	1305	0	11
2025.05.09	03:15:00	3312.61	3314.49	3308.92	3310.55	1320	0	11
2025.05.09	03:30:00	3310.70	3317.09	3310.25	3316.77	1372	0	11
2025.05.09	03:45:00	3316.74	3323.14	3316.19	3322.16	1417	0	11
2025.05.09	04:00:00	3322.18	3322.34	3313.41	3315.71	1935	0	11
2025.05.09	04:15:00	3315.72	3317.13	3298.24	3302.45	2011	0	11
2025.05.09	04:30:00	3302.47	3304.06	3286.83	3292.77	2131	0	11
2025.05.09	04:45:00	3292.73	3294.67	3286.84	3291.36	1984	0	11
2025.05.09	05:00:00	3291.35	3291.35	3274.75	3277.30	2109	0	11
2025.05.09	05:15:00	3277.22	3285.14	3276.99	3280.10	1897	0	11
2025.05.09	05:30:00	3280.08	3296.80	3280.05	3296.34	2045	0	11
2025.05.09	05:45:00	3296.79	3308.60	3295.35	3308.38	1789	0	11
2025.05.09	06:00:00	3308.28	3313.36	3301.61	3305.86	1991	0	11
2025.05.09	06:15:00	3305.93	3306.86	3299.79	3304.70	1606	0	11
2025.05.09	06:30:00	3304.57	3309.48	3303.69	3308.97	1262	0	11
2025.05.09	06:45:00	3308.96	3312.86	3307.31	3308.09	1198	0	11
2025.05.09	07:00:00	3308.10	3315.09	3308.10	3314.93	1316	0	11
2025.05.09	07:15:00	3314.96	3317.17	3313.07	3314.62	1227	0	11
2025.05.09	07:30:00	3314.61	3316.91	3313.12	3315.81	1077	0	11
2025.05.09	07:45:00	3315.78	3327.53	3315.09	3324.67	1596	0	11
2025.05.09	08:00:00	3324.61	3330.31	3324.34	3328.19	1404	0	11
2025.05.09	08:15:00	3328.05	3328.47	3320.40	3321.53	1358	0	11
2025.05.09	08:30:00	3321.49	3321.58	3312.95	3319.29	1897	0	11
2025.05.09	08:45:00	3319.31	3322.98	3314.21	3321.45	1490	0	11
2025.05.09	09:00:00	3321.54	3324.60	3318.64	3319.84	1695	0	11
2025.05.09	09:15:00	3319.79	3322.19	3315.39	3320.78	1721	0	11
2025.05.09	09:30:00	3320.94	3324.27	3318.91	3323.26	1510	0	11
2025.05.09	09:45:00	3323.24	3326.78	3320.11	3325.46	1471	0	11
2025.05.09	10:00:00	3325.53	3332.18	3324.11	3327.33	1693	0	11
2025.05.09	10:15:00	3327.34	3328.32	3322.87	3323.09	1604	0	15
2025.05.09	10:30:00	3323.15	3330.45	3322.51	3329.88	1754	0	15
2025.05.09	10:45:00	3330.09	3330.19	3326.04	3327.19	1347	0	15
2025.05.09	11:00:00	3327.47	3328.22	3320.29	3323.13	1666	0	15
2025.05.09	11:15:00	3323.14	3324.81	3320.32	3322.00	1457	0	15
2025.05.09	11:30:00	3321.95	3325.63	3321.64	3324.91	1315	0	15
2025.05.09	11:45:00	3324.82	3328.95	3324.63	3328.53	1479	0	15
2025.05.09	12:00:00	3328.51	3328.68	3324.73	3327.04	1327	0	15
2025.05.09	12:15:00	3327.07	3329.32	3324.60	3325.09	1286	0	15
2025.05.09	12:30:00	3325.04	3327.39	3323.60	3325.90	1194	0	15
2025.05.09	12:45:00	3325.87	3326.32	3323.75	3325.18	1185	0	15
2025.05.09	13:00:00	3325.21	3326.78	3322.15	3326.34	1187	0	15
2025.05.09	13:15:00	3326.38	3329.79	3324.16	3324.21	1178	0	15
2025.05.09	13:30:00	3324.32	3325.06	3322.04	3324.84	1090	0	15
2025.05.09	13:45:00	3324.87	3326.55	3322.75	3323.34	1006	0	15
2025.05.09	14:00:00	3323.35	3331.18	3323.26	3331.06	1341	0	15
2025.05.09	14:15:00	3331.07	3338.22	3326.79	3334.09	1335	0	15
2025.05.09	14:30:00	3334.11	3335.15	3324.57	3332.51	1828	0	15
2025.05.09	14:45:00	3332.52	3333.38	3329.25	3333.00	1448	0	15
